season,round,home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form,home_win_0_proba,home_win_1_proba
2005,20,jeonbuk_fc,daegu_fc,0,0,1,0.16,0.16,0.58,0.13,0.25,0.63,0.89,1.63,1,2.13,0.63,0.63,0,3,3,-0.42,0.32,0.16,0.47,0.22,0.11,0.67,1.11,1.58,0.89,1.78,1.11,0.78,3,6,12,-0.16,0.708049374,0.291950626
2005,21,daegu_fc,incheon_united,0,1,0,0.35,0.15,0.45,0.44,0.22,0.33,1.15,1.5,1.44,1.56,1.2,1.56,3,9,12,-0.1,0.55,0.2,0.15,0.67,0.11,0.22,1.45,0.95,1.67,1.11,1.85,2.11,3,7,10,0.4,0.7592003245,0.2407996755
2005,21,daejeon,pohang_steelers,0,1,0,0.2,0.45,0.25,0.44,0.33,0.22,0.75,0.8,1,0.78,1.05,1.67,0,0,4,-0.05,0.45,0.2,0.3,0.22,0.33,0.44,1,0.9,0.89,1.22,1.55,1,3,3,7,0.15,0.6662889295,0.3337110705
2005,21,busan_ipark,seongnam_fc,0,0,1,0.35,0.25,0.3,0.33,0.22,0.44,1.1,1,1.33,1.44,1.3,1.22,0,1,1,0.05,0.4,0.25,0.25,0.22,0.44,0.33,1.5,1,1.56,1.22,1.45,1.11,3,6,10,0.15,0.6516948617,0.3483051383
2005,21,jeonnam_dragons,ulsan_hyundai,0,0,1,0.3,0.25,0.35,0.44,0.11,0.44,0.9,1,1.33,1.22,1.15,1.44,3,9,9,-0.05,0.5,0.15,0.3,0.67,0.11,0.22,1.2,0.95,1.78,1.22,1.65,2.11,3,7,10,0.2,0.6951930795,0.3048069205
2005,22,jeonbuk_fc,busan_ipark,0,1,0,0.14,0.19,0.57,0.11,0.22,0.67,0.9,1.67,0.89,2.11,0.62,0.56,1,1,4,-0.43,0.33,0.24,0.33,0.44,0.33,0.22,1.1,1.05,1.11,0.78,1.24,1.67,0,0,1,0,0.7222453497,0.2777546503
2005,23,busan_ipark,incheon_united,0,0,1,0.32,0.27,0.32,0.3,0.2,0.5,1.09,1.05,1.3,1.5,1.23,1.1,1,1,2,0,0.5,0.27,0.14,0.6,0.2,0.2,1.41,0.95,1.6,1.1,1.77,2,1,5,9,0.36,0.6432348565,0.3567651435
2005,23,daegu_fc,jeju_united,0,0,1,0.36,0.18,0.41,0.4,0.3,0.3,1.18,1.45,1.4,1.5,1.27,1.5,3,7,13,-0.05,0.43,0.24,0.29,0.4,0.3,0.3,0.95,0.71,0.7,0.5,1.52,1.5,3,6,7,0.14,0.7298323469,0.2701676531
2005,23,sangju_sangmu,pohang_steelers,0,0,1,0.14,0.18,0.59,0,0.3,0.7,0.91,1.45,0.7,1.6,0.59,0.3,0,3,7,-0.45,0.41,0.27,0.27,0.2,0.4,0.4,0.95,0.86,0.8,1.1,1.5,1,1,5,5,0.14,0.7428571652,0.2571428348
2005,23,jeonnam_dragons,seongnam_fc,0,0,1,0.27,0.27,0.36,0.4,0.1,0.5,0.91,1.05,1.3,1.3,1.09,1.3,1,4,10,-0.09,0.45,0.23,0.23,0.3,0.4,0.3,1.55,0.95,1.6,1.2,1.59,1.3,3,9,12,0.23,0.7128398098,0.2871601902
2005,25,daejeon,fc_seoul,0,1,0,0.25,0.42,0.25,0.45,0.36,0.18,0.75,0.79,1,0.73,1.17,1.73,3,6,7,0,0.33,0.29,0.29,0.45,0.09,0.45,1.46,1.21,1.55,1.36,1.29,1.45,3,6,7,0.04,0.6541573718,0.3458426282
2005,25,jeonnam_dragons,incheon_united,0,0,1,0.25,0.25,0.42,0.36,0.09,0.55,0.83,1.08,1.18,1.36,1,1.18,0,1,4,-0.17,0.5,0.25,0.17,0.64,0.18,0.18,1.42,1,1.73,1.18,1.75,2.09,0,4,8,0.33,0.6590240506,0.3409759494
2005,25,busan_ipark,jeju_united,0,0,1,0.29,0.25,0.38,0.27,0.18,0.55,1.08,1.17,1.36,1.64,1.13,1,0,1,1,-0.08,0.46,0.21,0.25,0.45,0.27,0.27,1,0.71,0.82,0.55,1.58,1.64,3,9,12,0.21,0.6994343802,0.3005656198
2005,25,sangju_sangmu,jeonbuk_fc,0,1,0,0.13,0.17,0.63,0,0.27,0.73,0.88,1.54,0.64,1.73,0.54,0.27,0,0,3,-0.5,0.17,0.21,0.54,0.18,0.18,0.64,0.92,1.58,1.09,1.64,0.71,0.73,3,4,5,-0.38,0.689915595,0.310084405
2005,25,ulsan_hyundai,seongnam_fc,0,1,0,0.5,0.13,0.29,0.45,0.18,0.36,1.17,0.92,0.82,0.73,1.63,1.55,0,6,12,0.21,0.5,0.21,0.21,0.36,0.36,0.27,1.58,0.92,1.64,1.09,1.71,1.45,3,9,15,0.29,0.6338621717,0.3661378283
2005,26,daegu_fc,busan_ipark,0,1,0,0.32,0.2,0.4,0.36,0.27,0.36,1.08,1.36,1.36,1.55,1.16,1.36,1,4,8,-0.08,0.28,0.24,0.4,0.36,0.36,0.27,1.04,1.16,1,0.91,1.08,1.45,0,0,1,-0.12,0.5922569505,0.4077430495
2005,26,seongnam_fc,pohang_steelers,0,1,0,0.48,0.24,0.2,0.73,0.09,0.18,1.52,0.88,1.82,0.91,1.68,2.27,1,7,13,0.28,0.46,0.25,0.25,0.27,0.36,0.36,1.08,0.83,1,1,1.63,1.18,3,7,11,0.21,0.5757689302,0.4242310698
2005,26,jeonbuk_fc,ulsan_hyundai,0,0,1,0.16,0.24,0.52,0.18,0.27,0.55,0.88,1.52,0.91,1.82,0.72,0.82,1,4,6,-0.36,0.48,0.16,0.28,0.64,0.09,0.27,1.12,0.88,1.73,1.27,1.6,2,1,4,10,0.2,0.7159321509,0.2840678491
2006,6,daejeon,fc_seoul,0,1,0,0.2,0.6,0.2,0.33,0.33,0.33,0.4,0.4,0.33,0.33,1.2,1.33,1,3,6,0,0.4,0.6,0,0.67,0.33,0,1.2,0.4,1.67,0.33,1.8,2.33,1,7,9,0.4,0.6808500556,0.3191499444
2006,6,daegu_fc,jeonbuk_fc,0,0,1,0,0.6,0.4,0,0.67,0.33,1.4,1.8,2,2.33,0.6,0.67,1,2,3,-0.4,0.2,0.6,0.2,0,0.67,0.33,1,1.2,0.67,1.33,1.2,0.67,1,5,6,0,0.6554615771,0.3445384229
2006,6,busan_ipark,jeonnam_dragons,0,1,0,0,0.4,0.6,0,0.5,0.5,1.2,2,1,1.5,0.4,0.5,0,2,2,-0.6,0.2,0.8,0,0,1,0,1.2,1,1,1,1.4,1,1,3,7,0.2,0.6918412894,0.3081587106
2006,6,gyeongnam_fc,sangju_sangmu,0,1,0,0.2,0.4,0.4,0,1,0,0.4,0.8,0,0,1,1,0,4,5,-0.2,0.2,0.2,0.6,0,0,1,0.4,1.2,0,1.5,0.8,0,3,4,4,-0.4,0.6572142955,0.3427857045
2006,6,ulsan_hyundai,suwon_bluewings,0,0,1,0.4,0.2,0.4,0.67,0,0.33,0.8,1,1,1,1.4,2,3,4,7,0,0.2,0.8,0,0,1,0,0.4,0.2,0,0,1.4,1,1,5,7,0.2,0.61888862,0.38111138
2006,7,jeju_united,daejeon,0,0,1,0,0.5,0.5,0,0.5,0.5,0.17,1,0,1.5,0.5,0.5,1,1,2,-0.5,0.17,0.67,0.17,0,1,0,0.33,0.33,0.5,0.5,1.17,1,1,3,7,0,0.6828925107,0.3171074893
2006,7,sangju_sangmu,suwon_bluewings,0,1,0,0.17,0.33,0.5,0.33,0.33,0.33,0.5,1.17,0.67,1,0.83,1.33,1,4,5,-0.33,0.33,0.67,0,0.33,0.67,0,0.67,0.33,0.67,0.33,1.67,1.67,3,5,9,0.33,0.7518083641,0.2481916359
2006,8,ulsan_hyundai,fc_seoul,0,1,0,0.29,0.29,0.43,0.5,0,0.5,0.86,1.14,1,1.25,1.14,1.5,1,4,5,-0.14,0.29,0.57,0.14,0.5,0.5,0,1,0.57,1.25,0.25,1.43,2,0,2,8,0.14,0.6269670852,0.3730329148
2006,8,busan_ipark,pohang_steelers,0,0,1,0,0.43,0.57,0,0.67,0.33,1.43,2.14,1,1.33,0.43,0.67,0,1,3,-0.57,0.43,0.29,0.29,0.33,0.33,0.33,1.71,1.14,2,1.33,1.57,1.33,1,4,5,0.14,0.785133841,0.214866159
2006,8,gyeongnam_fc,seongnam_fc,0,1,0,0.14,0.57,0.29,0,1,0,0.57,0.86,0.33,0.33,1,1,1,2,6,-0.14,0.86,0.14,0,0.67,0.33,0,2.14,1,1.67,0.67,2.71,2.33,3,7,13,0.86,0.8108932487,0.1891067513
2006,9,jeonnam_dragons,jeonbuk_fc,0,1,0,0.13,0.88,0,0.25,0.75,0,1.13,1,1.25,1,1.25,1.5,1,3,5,0.13,0.38,0.5,0.13,0.25,0.5,0.25,1.13,1,0.75,1,1.63,1.25,3,7,9,0.25,0.6309683242,0.3690316758
2006,10,daegu_fc,daejeon,0,1,0,0.11,0.56,0.33,0,0.6,0.4,1.22,1.44,1.6,2,0.89,0.6,1,5,6,-0.22,0.33,0.44,0.22,0.25,0.5,0.25,0.89,0.78,1.5,1.5,1.44,1.25,0,6,8,0.11,0.6290664816,0.3709335184
2006,10,ulsan_hyundai,incheon_united,0,1,0,0.22,0.33,0.44,0.4,0.2,0.4,0.78,1.33,1,1.2,1,1.4,0,2,5,-0.22,0.22,0.56,0.22,0.2,0.4,0.4,0.78,0.67,0.8,1,1.22,1,1,2,4,0,0.6781350546,0.3218649454
2006,10,gyeongnam_fc,pohang_steelers,0,0,1,0.11,0.56,0.33,0,1,0,0.67,1,0.25,0.25,0.89,1,0,2,3,-0.22,0.56,0.22,0.22,0.5,0.25,0.25,2,1.33,1.75,1,1.89,1.75,3,7,10,0.33,0.7592098652,0.2407901348
2006,10,jeonbuk_fc,seongnam_fc,0,0,1,0.33,0.56,0.11,0.5,0.5,0,1,0.89,1.5,1,1.56,2,1,5,9,0.22,0.67,0.22,0.11,0.5,0.5,0,1.67,0.89,1.25,0.5,2.22,2,0,4,8,0.56,0.6559372047,0.3440627953
2006,11,jeju_united,jeonnam_dragons,0,1,0,0.1,0.4,0.5,0.25,0.25,0.5,0.6,1.1,0.75,1,0.7,1,0,4,5,-0.4,0.1,0.9,0,0,1,0,0.9,0.8,0.8,0.8,1.2,1,1,3,5,0.1,0.6250655637,0.3749344363
2006,11,incheon_united,sangju_sangmu,0,1,0,0.2,0.6,0.2,0.25,0.75,0,0.9,0.8,0.75,0.25,1.2,1.5,1,2,4,0,0.2,0.4,0.4,0,0.4,0.6,0.6,0.9,0.4,1.2,1,0.4,3,4,6,-0.2,0.5720810363,0.4279189637
2006,12,sangju_sangmu,daejeon,0,1,0,0.18,0.45,0.36,0.4,0.4,0.2,0.64,0.91,0.8,0.6,1,1.6,1,5,6,-0.18,0.27,0.55,0.18,0.2,0.6,0.2,0.82,0.73,1.4,1.4,1.36,1.2,1,2,8,0.09,0.5782664522,0.4217335478
2006,12,suwon_bluewings,pohang_steelers,0,0,1,0.27,0.55,0.18,0.2,0.6,0.2,0.73,0.82,0.8,1.2,1.36,1.2,0,3,5,0.09,0.55,0.27,0.18,0.6,0.2,0.2,1.73,1.09,1.6,0.8,1.91,2,1,7,11,0.36,0.6843649922,0.3156350078
2006,12,jeju_united,seongnam_fc,0,0,1,0.09,0.45,0.45,0.2,0.4,0.4,0.73,1.18,1,1.2,0.73,1,1,4,5,-0.36,0.73,0.18,0.09,0.6,0.4,0,1.64,0.73,1.2,0.4,2.36,2.2,3,6,10,0.64,0.8260070702,0.1739929298
2006,13,suwon_bluewings,jeonbuk_fc,0,1,0,0.25,0.5,0.25,0.17,0.5,0.33,0.75,0.92,0.83,1.33,1.25,1,0,0,4,0,0.33,0.42,0.25,0.17,0.5,0.33,1,1,0.67,1.17,1.42,1,3,3,7,0.08,0.6452206556,0.3547793444
2006,13,incheon_united,seongnam_fc,0,1,0,0.17,0.58,0.25,0.2,0.8,0,0.83,1,0.8,0.4,1.08,1.4,0,2,3,-0.08,0.75,0.17,0.08,0.67,0.33,0,1.58,0.67,1.17,0.33,2.42,2.33,3,9,10,0.67,0.7935991348,0.2064008652
2006,14,jeonbuk_fc,pohang_steelers,0,1,0,0.31,0.46,0.23,0.5,0.33,0.17,1.08,1.08,1.33,0.83,1.38,1.83,1,4,5,0.08,0.54,0.31,0.15,0.67,0.17,0.17,1.62,1,1.67,0.83,1.92,2.17,1,5,11,0.38,0.6434122275,0.3565877725
2006,14,sangju_sangmu,ulsan_hyundai,0,1,0,0.15,0.46,0.38,0.33,0.5,0.17,0.77,1.08,1,0.83,0.92,1.5,0,2,6,-0.23,0.23,0.46,0.31,0,0.67,0.33,0.77,1.08,0.33,1,1.15,0.67,1,5,6,-0.08,0.6012202825,0.3987797175
2006,15,jeonbuk_fc,fc_seoul,0,0,1,0.29,0.5,0.21,0.43,0.43,0.14,1.07,1.07,1.29,0.86,1.36,1.71,1,5,5,0.07,0.21,0.57,0.21,0.29,0.43,0.29,1.07,0.86,1,0.86,1.21,1.29,1,4,5,0,0.5728889667,0.4271110333
2006,15,gyeongnam_fc,incheon_united,0,1,0,0.21,0.36,0.43,0.29,0.57,0.14,0.79,1.14,0.71,0.57,1,1.43,0,3,6,-0.21,0.14,0.64,0.21,0.14,0.43,0.43,0.79,0.93,0.86,1.43,1.07,0.86,1,2,4,-0.07,0.5884001672,0.4115998328
2006,15,daegu_fc,seongnam_fc,0,0,1,0.14,0.57,0.29,0.14,0.57,0.29,1.07,1.21,1.57,1.71,1,1,1,4,6,-0.14,0.71,0.21,0.07,0.57,0.43,0,1.71,0.64,1.14,0.43,2.36,2.14,3,7,13,0.64,0.7804845051,0.2195154949
2006,16,incheon_united,suwon_bluewings,0,0,1,0.13,0.67,0.2,0.14,0.86,0,0.87,1,0.71,0.43,1.07,1.29,1,3,4,-0.07,0.27,0.53,0.2,0.29,0.57,0.14,0.93,1,0.71,0.57,1.33,1.43,3,5,5,0.07,0.6315311605,0.3684688395
2006,17,suwon_bluewings,daejeon,0,1,0,0.31,0.5,0.19,0.25,0.5,0.25,1,1,1.13,1.38,1.44,1.25,3,7,8,0.13,0.31,0.44,0.25,0.13,0.5,0.38,1.13,1.19,1.38,2.13,1.38,0.88,3,3,7,0.06,0.5742118264,0.4257881736
2006,18,jeju_united,pohang_steelers,0,1,0,0.18,0.35,0.47,0.38,0.25,0.38,0.76,1.12,1.13,1.13,0.88,1.38,0,3,7,-0.29,0.53,0.29,0.18,0.5,0.25,0.25,1.59,1.12,1.5,1.13,1.88,1.75,3,6,8,0.35,0.7709807536,0.2290192464
2006,18,daegu_fc,suwon_bluewings,0,0,1,0.18,0.47,0.35,0.13,0.5,0.38,1.18,1.35,1.38,1.75,1,0.88,0,3,7,-0.18,0.29,0.53,0.18,0.38,0.5,0.13,1,1,0.88,0.63,1.41,1.63,1,7,9,0.12,0.6278877223,0.3721122777
2006,18,gyeongnam_fc,ulsan_hyundai,0,0,1,0.24,0.35,0.41,0.33,0.56,0.11,1,1.35,1.11,0.89,1.06,1.56,3,4,7,-0.18,0.29,0.47,0.24,0.13,0.63,0.25,0.76,0.88,0.38,0.75,1.35,1,1,7,9,0.06,0.6119527656,0.3880472344
2006,19,sangju_sangmu,gyeongnam_fc,0,0,1,0.17,0.39,0.44,0.38,0.5,0.13,0.67,1.11,0.88,0.63,0.89,1.63,0,3,4,-0.28,0.22,0.33,0.44,0.13,0.13,0.75,0.94,1.33,0.88,1.88,1,0.5,0,3,4,-0.22,0.5918517219,0.4081482781
2006,19,jeju_united,incheon_united,0,0,1,0.17,0.39,0.44,0.33,0.33,0.33,0.72,1.06,1,1,0.89,1.33,1,4,7,-0.28,0.22,0.56,0.22,0.22,0.44,0.33,0.89,0.94,1,1.33,1.22,1.11,3,6,8,0,0.6592132198,0.3407867802
2006,20,incheon_united,pohang_steelers,0,1,0,0.26,0.53,0.21,0.22,0.67,0.11,1,1,0.78,0.56,1.32,1.33,3,9,10,0.05,0.53,0.32,0.16,0.44,0.33,0.22,1.58,1.11,1.33,1,1.89,1.67,3,7,10,0.37,0.6791387578,0.3208612422
2006,20,busan_ipark,seongnam_fc,0,0,1,0.32,0.32,0.37,0.4,0.3,0.3,1.74,1.68,1.6,1.3,1.26,1.5,3,7,10,-0.05,0.58,0.21,0.21,0.5,0.3,0.2,1.47,0.74,1.2,0.7,1.95,1.8,0,1,4,0.37,0.6775980556,0.3224019444
2006,21,jeju_united,daegu_fc,0,1,0,0.2,0.35,0.45,0.3,0.3,0.4,0.8,1.1,1.1,1.2,0.95,1.2,3,4,7,-0.25,0.25,0.4,0.35,0.3,0.4,0.3,1.3,1.3,1.2,1,1.15,1.3,3,6,9,-0.1,0.6542043936,0.3457956064
2006,22,sangju_sangmu,fc_seoul,0,0,1,0.19,0.33,0.48,0.4,0.4,0.2,0.67,1.1,0.9,0.7,0.9,1.6,3,3,6,-0.29,0.29,0.48,0.24,0.3,0.3,0.4,1.14,0.95,0.9,1,1.33,1.2,1,2,5,0.05,0.6519290218,0.3480709782
2006,23,daejeon,daegu_fc,0,0,1,0.27,0.41,0.32,0.45,0.27,0.27,1,1.14,0.82,0.45,1.23,1.64,3,3,4,-0.05,0.27,0.41,0.32,0.27,0.45,0.27,1.32,1.27,1.09,0.91,1.23,1.27,3,7,10,-0.05,0.6012331721,0.3987668279
2006,23,jeonnam_dragons,fc_seoul,0,0,1,0.23,0.55,0.23,0.4,0.5,0.1,1,0.91,1.3,0.8,1.23,1.7,0,6,7,0,0.32,0.45,0.23,0.36,0.27,0.36,1.18,0.91,1,0.91,1.41,1.36,3,4,5,0.09,0.6459253701,0.3540746299
2006,23,busan_ipark,suwon_bluewings,0,0,1,0.27,0.27,0.45,0.36,0.27,0.36,1.55,1.77,1.45,1.36,1.09,1.36,0,0,6,-0.18,0.41,0.41,0.18,0.4,0.4,0.2,1.09,0.86,0.9,0.7,1.64,1.6,3,6,12,0.23,0.6785236232,0.3214763768
2006,24,daegu_fc,pohang_steelers,0,1,0,0.3,0.39,0.3,0.27,0.36,0.36,1.3,1.22,1.55,1.64,1.3,1.18,3,7,13,0,0.52,0.3,0.17,0.36,0.36,0.27,1.65,1.09,1.27,1.09,1.87,1.45,3,6,10,0.35,0.6954858238,0.3045141762
2006,24,fc_seoul,seongnam_fc,0,1,0,0.35,0.43,0.22,0.27,0.64,0.09,1.22,0.87,1.36,0.91,1.48,1.45,3,7,8,0.13,0.57,0.22,0.22,0.5,0.25,0.25,1.57,0.87,1.17,0.83,1.91,1.75,1,4,7,0.35,0.6216249133,0.3783750867
2006,25,busan_ipark,fc_seoul,0,1,0,0.29,0.25,0.46,0.33,0.25,0.42,1.5,1.71,1.33,1.42,1.13,1.25,3,3,3,-0.17,0.33,0.46,0.21,0.42,0.25,0.33,1.25,0.92,1.08,0.83,1.46,1.5,1,7,8,0.13,0.6600918101,0.3399081899
2006,25,daegu_fc,ulsan_hyundai,0,0,1,0.29,0.42,0.29,0.25,0.42,0.33,1.29,1.21,1.5,1.58,1.29,1.17,1,7,11,0,0.29,0.46,0.25,0.17,0.5,0.33,0.88,0.92,0.5,0.83,1.33,1,3,4,6,0.04,0.6212236883,0.3787763117
2006,26,jeju_united,busan_ipark,0,0,1,0.2,0.4,0.4,0.33,0.33,0.33,0.92,1.16,1,1,1,1.33,1,4,6,-0.2,0.28,0.28,0.44,0.25,0.25,0.5,1.48,1.68,1.67,2,1.12,1,1,4,4,-0.16,0.596667066,0.403332934
2006,26,sangju_sangmu,daegu_fc,0,0,1,0.2,0.28,0.52,0.42,0.33,0.25,0.68,1.16,0.92,0.75,0.88,1.58,0,3,6,-0.32,0.28,0.4,0.32,0.33,0.42,0.25,1.24,1.2,1.08,0.83,1.24,1.42,0,4,8,-0.04,0.6004877082,0.3995122918
2006,26,ulsan_hyundai,pohang_steelers,0,0,1,0.32,0.44,0.24,0.42,0.42,0.17,0.88,0.88,1.25,1,1.4,1.67,3,6,8,0.08,0.52,0.32,0.16,0.33,0.42,0.25,1.64,1.04,1.25,1.08,1.88,1.42,3,7,10,0.36,0.6780093239,0.3219906761
2006,26,jeonbuk_fc,suwon_bluewings,0,1,0,0.24,0.36,0.4,0.33,0.25,0.42,0.96,1.32,1,1.17,1.08,1.25,0,1,4,-0.16,0.44,0.36,0.2,0.42,0.33,0.25,1.12,0.84,0.92,0.75,1.68,1.58,0,6,9,0.24,0.6509509039,0.3490490961
2007,6,jeju_united,incheon_united,0,0,1,0.4,0,0.6,0.5,0,0.5,0.8,0.8,1.5,1,1.2,1.5,0,3,6,-0.2,0.4,0.2,0.4,0.5,0.5,0,1.2,1.2,1,0.5,1.4,2,3,4,7,0,0.6696460683,0.3303539317
2007,6,sangju_sangmu,jeonnam_dragons,0,1,0,0,0.2,0.8,0,0.5,0.5,0.6,1.8,0,1,0.2,0.5,0,1,1,-0.8,0.2,0.6,0.2,0,1,0,0.8,0.8,1.5,1.5,1.2,1,3,5,6,0,0.7738068413,0.2261931587
2007,7,daejeon,busan_ipark,0,1,0,0.17,0.33,0.5,0,0.5,0.5,1.17,1.5,0.5,1.5,0.83,0.5,3,4,5,-0.33,0.33,0,0.67,0.5,0,0.5,0.67,1.33,0.5,0.5,1,1.5,0,3,6,-0.33,0.641735666,0.358264334
2007,7,pohang_steelers,fc_seoul,0,1,0,0.5,0.33,0.17,0,0.5,0.5,1.33,0.83,0.5,1,1.83,0.5,1,4,8,0.33,0.5,0.33,0.17,0.5,0.5,0,0.67,0.17,0.5,0,1.83,2,1,2,8,0.33,0.5766294772,0.4233705228
2007,7,jeju_united,sangju_sangmu,0,1,0,0.33,0,0.67,0.33,0,0.67,0.67,1,1,1.33,1,1,0,3,3,-0.33,0,0.33,0.67,0,0,1,0.5,1.5,1,2.33,0.33,0,1,2,2,-0.67,0.5706569461,0.4293430539
2007,7,gyeongnam_fc,seongnam_fc,0,0,1,0.33,0.33,0.33,0,0,1,1.5,1.33,1,2.5,1.33,0,3,4,7,0,0.67,0.33,0,1,0,0,2.17,0.83,2.5,0.5,2.33,3,1,7,13,0.67,0.7698081572,0.2301918428
2007,7,jeonnam_dragons,suwon_bluewings,0,1,0,0.17,0.67,0.17,0.33,0.33,0.33,0.67,0.67,0.33,0.33,1.17,1.33,1,5,6,0,0.5,0.33,0.17,0.33,0.33,0.33,1.17,1,1,1.33,1.83,1.33,1,4,8,0.33,0.6331735556,0.3668264444
2007,8,sangju_sangmu,incheon_united,0,1,0,0,0.43,0.57,0,0.67,0.33,0.57,1.43,0,0.67,0.43,0.67,1,2,3,-0.57,0.43,0.14,0.43,0.67,0.33,0,1.29,1.29,1.33,0.33,1.43,2.33,0,6,7,0,0.7368427269,0.2631572731
2007,8,busan_ipark,jeonbuk_fc,0,0,1,0.29,0.14,0.57,0.25,0,0.75,0.86,1.43,0.75,1.75,1,0.75,1,4,4,-0.29,0.43,0.14,0.43,0.75,0,0.25,1.43,1.29,2,1,1.43,2.25,3,6,6,0,0.7912691186,0.2087308814
2007,9,daejeon,fc_seoul,0,1,0,0.13,0.5,0.38,0,0.67,0.33,1.13,1.38,1,1.67,0.88,0.67,1,5,6,-0.25,0.38,0.38,0.25,0.33,0.67,0,0.5,0.5,0.33,0,1.5,1.67,0,2,3,0.13,0.6674985774,0.3325014226
2007,9,jeonbuk_fc,seongnam_fc,0,0,1,0.5,0.13,0.38,0,0.33,0.67,1.5,1.13,0.67,1.67,1.63,0.33,3,6,9,0.13,0.63,0.38,0,1,0,0,1.88,0.63,2.33,0.33,2.25,3,1,5,11,0.63,0.719804963,0.280195037
2007,9,sangju_sangmu,suwon_bluewings,0,0,1,0,0.5,0.5,0,0.75,0.25,0.63,1.38,0.25,0.75,0.5,0.75,1,3,4,-0.5,0.5,0.38,0.13,0.25,0.5,0.25,1.25,0.75,0.75,1,1.88,1.25,3,5,8,0.38,0.8019635367,0.1980364633
2007,10,pohang_steelers,jeju_united,0,0,1,0.33,0.33,0.33,0,0.5,0.5,1.11,1.11,0.5,1.25,1.33,0.5,0,1,2,0,0.33,0.11,0.56,0.25,0,0.75,0.78,1.22,0.25,1.25,1.11,0.75,3,4,4,-0.22,0.6653663388,0.3346336612
2007,10,fc_seoul,jeonbuk_fc,0,1,0,0.33,0.44,0.22,0.4,0.2,0.4,0.44,0.44,0.6,0.8,1.44,1.4,1,2,3,0.11,0.44,0.11,0.44,0.8,0,0.2,1.33,1.22,2,0.8,1.44,2.4,0,6,9,0,0.5970488203,0.4029511797
2007,11,busan_ipark,fc_seoul,0,1,0,0.2,0.2,0.6,0.2,0,0.8,0.9,1.6,0.6,1.8,0.8,0.6,0,1,2,-0.4,0.3,0.5,0.2,0.25,0.75,0,0.5,0.5,0.25,0,1.4,1.5,1,2,4,0.1,0.7252094804,0.2747905196
2007,11,jeju_united,gyeongnam_fc,0,1,0,0.4,0.1,0.5,0.4,0.2,0.4,0.8,1.1,1.2,1.2,1.3,1.4,3,6,7,-0.1,0.5,0.2,0.3,0.6,0.4,0,1.5,1,2,0.6,1.7,2.2,3,9,12,0.2,0.7352749933,0.2647250067
2007,11,sangju_sangmu,pohang_steelers,0,0,1,0,0.4,0.6,0,0.6,0.4,0.6,1.8,0.4,1.2,0.4,0.6,0,1,3,-0.6,0.3,0.3,0.4,0.6,0.2,0.2,1,1.1,1.6,1,1.2,2,0,0,2,-0.1,0.7376423601,0.2623576399
2007,11,incheon_united,seongnam_fc,0,0,1,0.3,0.3,0.4,0.2,0.2,0.6,1.2,1.3,1.4,2,1.2,0.8,0,2,5,-0.1,0.7,0.3,0,1,0,0,1.9,0.6,2.25,0.25,2.4,3,3,7,11,0.7,0.8303574308,0.1696425692
2007,12,daegu_fc,busan_ipark,0,1,0,0.27,0.27,0.45,0.4,0.4,0.2,1.27,1.64,1.8,1.4,1.09,1.6,0,1,7,-0.18,0.18,0.27,0.55,0.2,0.4,0.4,0.82,1.45,1.2,1.4,0.82,1,1,2,3,-0.36,0.5798585662,0.4201414338
2007,12,fc_seoul,seongnam_fc,0,1,0,0.27,0.55,0.18,0.33,0.33,0.33,0.45,0.45,0.67,0.83,1.36,1.33,1,3,4,0.09,0.73,0.27,0,1,0,0,1.91,0.55,2.2,0.2,2.45,3,3,9,13,0.73,0.7970376187,0.2029623813
2007,12,pohang_steelers,suwon_bluewings,0,1,0,0.36,0.27,0.36,0,0.4,0.6,1,1,0.4,1.2,1.36,0.4,3,3,4,0,0.55,0.27,0.18,0.4,0.4,0.2,1.36,0.82,1.2,1,1.91,1.6,0,6,10,0.36,0.6465493473,0.3534506527
2007,13,incheon_united,fc_seoul,0,1,0,0.25,0.25,0.5,0.17,0.17,0.67,1,1.33,1.17,2,1,0.67,0,0,2,-0.25,0.25,0.58,0.17,0.2,0.8,0,0.42,0.42,0.2,0,1.33,1.4,1,3,4,0.08,0.6685598608,0.3314401392
2007,13,busan_ipark,jeonnam_dragons,0,0,1,0.17,0.33,0.5,0.17,0.17,0.67,0.83,1.42,0.5,1.5,0.83,0.67,1,2,3,-0.33,0.25,0.58,0.17,0,0.83,0.17,0.83,0.83,1,1.33,1.33,0.83,3,4,8,0.08,0.688836241,0.311163759
